Date,AQI_Value,Main_Pollutant,Site_ID,Site_Name,Source
15-Apr-2000,85,PM2.5,36-061-0056,PS 59,AQS
16-Apr-2000,60,NO2,36-061-0056,PS 59,AQS
17-Apr-2000,49,NO2,36-061-0056,PS 59,AQS
18-Apr-2000,75,PM2.5,36-061-0062,CANAL STREET,AQS
19-Apr-2000,48,NO2,36-061-0056,PS 59,AQS
20-Apr-2000,52,PM2.5,36-061-0010,,AQS
21-Apr-2000,48,NO2,36-061-0056,PS 59,AQS
22-Apr-2000,39,NO2,36-061-0010,,AQS
23-Apr-2000,31,NO2,36-061-0056,PS 59,AQS
24-Apr-2000,45,PM2.5,36-061-0062,CANAL STREET,AQS
25-Apr-2000,47,NO2,36-061-0056,PS 59,AQS
26-Apr-2000,38,NO2,36-061-0056,PS 59,AQS
27-Apr-2000,66,SO2,36-061-0056,PS 59,AQS
28-Apr-2000,83,PM2.5,36-061-0010,,AQS
29-Apr-2000,69,PM2.5,36-061-0010,,AQS
30-Apr-2000,51,NO2,36-061-0010,,AQS
1-May-2000,87,Ozone,36-061-0063,,AQS
2-May-2000,74,Ozone,36-061-0063,,AQS
3-May-2000,74,Ozone,36-061-0063,,AQS
4-May-2000,64,Ozone,36-061-0063,,AQS
5-May-2000,77,NO2,36-061-0010,,AQS
6-May-2000,136,Ozone,36-061-0063,,AQS
7-May-2000,122,Ozone,36-061-0063,,AQS
8-May-2000,136,Ozone,36-061-0063,,AQS
9-May-2000,136,Ozone,36-061-0063,,AQS
10-May-2000,59,PM2.5,36-061-0010,,AQS
11-May-2000,58,NO2,36-061-0056,PS 59,AQS
12-May-2000,67,Ozone,36-061-0063,,AQS
13-May-2000,60,PM2.5,36-061-0010,,AQS
14-May-2000,50,NO2,36-061-0056,PS 59,AQS
15-May-2000,56,NO2,36-061-0056,PS 59,AQS
16-May-2000,60,NO2,36-061-0010,,AQS
17-May-2000,87,Ozone,36-061-0063,,AQS
18-May-2000,77,Ozone,36-061-0063,,AQS
19-May-2000,52,NO2,36-061-0010,,AQS
20-May-2000,49,PM2.5,36-061-0010,,AQS
21-May-2000,62,PM2.5,36-061-0056,PS 59,AQS
22-May-2000,61,PM2.5,36-061-0010,,AQS
23-May-2000,74,PM2.5,36-061-0010,,AQS
24-May-2000,77,Ozone,36-061-0063,,AQS
25-May-2000,62,NO2,36-061-0010,,AQS
26-May-2000,45,NO2,36-061-0010,,AQS
27-May-2000,47,NO2,36-061-0056,PS 59,AQS
28-May-2000,40,NO2,36-061-0056,PS 59,AQS
29-May-2000,30,NO2,36-061-0056,PS 59,AQS
30-May-2000,43,NO2,36-061-0056,PS 59,AQS
31-May-2000,56,PM2.5,36-061-0010,,AQS
1-Jun-2000,122,Ozone,36-061-0063,,AQS
2-Jun-2000,159,Ozone,36-061-0063,,AQS
3-Jun-2000,45,NO2,36-061-0056,PS 59,AQS
4-Jun-2000,49,NO2,36-061-0010,,AQS
5-Jun-2000,99,PM2.5,36-061-0079,IS 45,AQS
6-Jun-2000,34,NO2,36-061-0010,,AQS
7-Jun-2000,54,NO2,36-061-0056,PS 59,AQS
8-Jun-2000,93,Ozone,36-061-0063,,AQS
9-Jun-2000,177,Ozone,36-061-0063,,AQS
10-Jun-2000,208,Ozone,36-061-0063,,AQS
11-Jun-2000,164,Ozone,36-061-0063,,AQS
12-Jun-2000,68,PM2.5,36-061-0010,,AQS
13-Jun-2000,51,PM2.5,36-061-0010,,AQS
14-Jun-2000,51,PM2.5,36-061-0056,PS 59,AQS
15-Jun-2000,69,PM2.5,36-061-0010,,AQS
16-Jun-2000,101,Ozone,36-061-0063,,AQS
17-Jun-2000,72,PM2.5,36-061-0056,PS 59,AQS
18-Jun-2000,55,NO2,36-061-0056,PS 59,AQS
19-Jun-2000,50,PM2.5,36-061-0010,,AQS
20-Jun-2000,119,Ozone,36-061-0063,,AQS
21-Jun-2000,64,Ozone,36-061-0063,,AQS
22-Jun-2000,87,Ozone,36-061-0063,,AQS
23-Jun-2000,57,PM2.5,36-061-0056,PS 59,AQS
24-Jun-2000,140,Ozone,36-061-0063,,AQS
25-Jun-2000,71,Ozone,36-061-0063,,AQS
26-Jun-2000,143,Ozone,36-061-0063,,AQS
27-Jun-2000,72,PM2.5,36-061-0010,,AQS
28-Jun-2000,49,PM2.5,36-061-0010,,AQS
29-Jun-2000,60,PM2.5,36-061-0056,PS 59,AQS
30-Jun-2000,55,PM2.5,36-061-0010,,AQS
1-Jul-2000,93,Ozone,36-061-0063,,AQS
2-Jul-2000,129,Ozone,36-061-0063,,AQS
3-Jul-2000,143,Ozone,36-061-0063,,AQS
4-Jul-2000,89,PM2.5,36-061-0010,,AQS
5-Jul-2000,55,PM2.5,36-061-0056,PS 59,AQS
6-Jul-2000,42,NO2,36-061-0056,PS 59,AQS
7-Jul-2000,29,Ozone,36-061-0063,,AQS
8-Jul-2000,43,NO2,36-061-0010,,AQS
9-Jul-2000,136,Ozone,36-061-0063,,AQS
10-Jul-2000,91,PM2.5,36-061-0010,,AQS
11-Jul-2000,39,NO2,36-061-0056,PS 59,AQS
12-Jul-2000,71,NO2,36-061-0056,PS 59,AQS
13-Jul-2000,90,Ozone,36-061-0063,,AQS
14-Jul-2000,52,PM2.5,36-061-0056,PS 59,AQS
15-Jul-2000,50,Ozone,36-061-0063,,AQS
16-Jul-2000,61,Ozone,36-061-0063,,AQS
17-Jul-2000,56,NO2,36-061-0056,PS 59,AQS
18-Jul-2000,108,Ozone,36-061-0063,,AQS
19-Jul-2000,71,SO2,36-061-0010,,AQS
20-Jul-2000,64,NO2,36-061-0056,PS 59,AQS
21-Jul-2000,126,Ozone,36-061-0063,,AQS
22-Jul-2000,60,PM2.5,36-061-0010,,AQS
23-Jul-2000,54,Ozone,36-061-0063,,AQS
24-Jul-2000,61,NO2,36-061-0056,PS 59,AQS
25-Jul-2000,43,NO2,36-061-0056,PS 59,AQS
26-Jul-2000,37,NO2,36-061-0056,PS 59,AQS
27-Jul-2000,30,NO2,36-061-0056,PS 59,AQS
28-Jul-2000,55,PM2.5,36-061-0010,,AQS
29-Jul-2000,51,PM2.5,36-061-0056,PS 59,AQS
30-Jul-2000,56,PM2.5,36-061-0010,,AQS
31-Jul-2000,53,PM2.5,36-061-0010,,AQS
1-Aug-2000,70,PM2.5,36-061-0056,PS 59,AQS
2-Aug-2000,129,Ozone,36-061-0063,,AQS
3-Aug-2000,76,PM2.5,36-061-0010,,AQS
4-Aug-2000,67,PM2.5,36-061-0010,,AQS
5-Aug-2000,60,NO2,36-061-0056,PS 59,AQS
6-Aug-2000,84,Ozone,36-061-0063,,AQS
7-Aug-2000,101,Ozone,36-061-0063,,AQS
8-Aug-2000,93,Ozone,36-061-0063,,AQS
9-Aug-2000,97,Ozone,36-061-0063,,AQS
10-Aug-2000,68,PM2.5,36-061-0062,CANAL STREET,AQS
11-Aug-2000,97,Ozone,36-061-0063,,AQS
12-Aug-2000,46,PM2.5,36-061-0010,,AQS
13-Aug-2000,35,PM2.5,36-061-0062,CANAL STREET,AQS
14-Aug-2000,33,PM2.5,36-061-0010,,AQS
15-Aug-2000,57,NO2,36-061-0010,,AQS
16-Aug-2000,69,PM2.5,36-061-0056,PS 59,AQS
17-Aug-2000,46,NO2,36-061-0056,PS 59,AQS
18-Aug-2000,59,PM2.5,36-061-0010,,AQS
19-Aug-2000,40,PM2.5,36-061-0056,PS 59,AQS
20-Aug-2000,56,PM2.5,36-061-0010,,AQS
21-Aug-2000,45,NO2,36-061-0056,PS 59,AQS
22-Aug-2000,77,Ozone,36-061-0063,,AQS
23-Aug-2000,69,PM2.5,36-061-0010,,AQS
24-Aug-2000,106,PM2.5,36-061-0010,,AQS
25-Aug-2000,74,Ozone,36-061-0063,,AQS
26-Aug-2000,106,SO2,36-061-0010,,AQS
27-Aug-2000,101,Ozone,36-061-0063,,AQS
28-Aug-2000,105,PM2.5,36-061-0079,IS 45,AQS
29-Aug-2000,52,PM2.5,36-061-0010,,AQS
30-Aug-2000,58,PM2.5,36-061-0010,,AQS
31-Aug-2000,64,PM2.5,36-061-0056,PS 59,AQS
1-Sep-2000,37,PM2.5,36-061-0010,,AQS
2-Sep-2000,62,PM2.5,36-061-0010,,AQS
3-Sep-2000,72,PM2.5,36-061-0056,PS 59,AQS
4-Sep-2000,56,PM2.5,36-061-0010,,AQS
5-Sep-2000,37,NO2,36-061-0056,PS 59,AQS
6-Sep-2000,36,NO2,36-061-0056,PS 59,AQS
7-Sep-2000,54,NO2,36-061-0056,PS 59,AQS
8-Sep-2000,53,NO2,36-061-0056,PS 59,AQS
9-Sep-2000,151,Ozone,36-061-0063,,AQS
10-Sep-2000,85,PM2.5,36-061-0010,,AQS
11-Sep-2000,101,PM2.5,36-061-0010,,AQS
12-Sep-2000,71,PM2.5,36-061-0056,PS 59,AQS
13-Sep-2000,45,NO2,36-061-0056,PS 59,AQS
14-Sep-2000,84,Ozone,36-061-0063,,AQS
15-Sep-2000,58,PM2.5,36-061-0056,PS 59,AQS
16-Sep-2000,30,NO2,36-061-0056,PS 59,AQS
17-Sep-2000,44,NO2,36-061-0056,PS 59,AQS
18-Sep-2000,68,PM2.5,36-061-0056,PS 59,AQS
19-Sep-2000,66,PM2.5,36-061-0010,,AQS
20-Sep-2000,122,Ozone,36-061-0063,,AQS
21-Sep-2000,70,PM2.5,36-061-0056,PS 59,AQS
22-Sep-2000,45,NO2,36-061-0056,PS 59,AQS
23-Sep-2000,54,PM2.5,36-061-0010,,AQS
24-Sep-2000,52,PM2.5,36-061-0056,PS 59,AQS
25-Sep-2000,30,NO2,36-061-0010,,AQS
26-Sep-2000,28,PM2.5,36-061-0010,,AQS
27-Sep-2000,57,PM2.5,36-061-0056,PS 59,AQS
28-Sep-2000,55,PM2.5,36-061-0010,,AQS
29-Sep-2000,44,NO2,36-061-0056,PS 59,AQS
30-Sep-2000,51,SO2,36-061-0056,PS 59,AQS
1-Oct-2000,47,PM2.5,36-061-0010,,AQS
2-Oct-2000,71,PM2.5,36-061-0010,,AQS
3-Oct-2000,94,PM2.5,36-061-0056,PS 59,AQS
4-Oct-2000,75,PM2.5,36-061-0010,,AQS
5-Oct-2000,53,PM2.5,36-061-0010,,AQS
6-Oct-2000,89,PM2.5,36-061-0056,PS 59,AQS
7-Oct-2000,31,NO2,36-061-0010,,AQS
8-Oct-2000,40,SO2,36-061-0010,,AQS
9-Oct-2000,40,SO2,36-061-0056,PS 59,AQS
10-Oct-2000,42,PM2.5,36-061-0010,,AQS
11-Oct-2000,65,SO2,36-061-0056,PS 59,AQS
12-Oct-2000,66,PM2.5,36-061-0010,,AQS
13-Oct-2000,65,PM2.5,36-061-0010,,AQS
14-Oct-2000,80,PM2.5,36-061-0010,,AQS
15-Oct-2000,81,NO2,36-061-0010,,AQS
16-Oct-2000,53,PM2.5,36-061-0010,,AQS
17-Oct-2000,48,PM2.5,36-061-0010,,AQS
18-Oct-2000,54,PM2.5,36-061-0062,CANAL STREET,AQS
19-Oct-2000,55,PM2.5,36-061-0010,,AQS
20-Oct-2000,56,PM2.5,36-061-0010,,AQS
21-Oct-2000,100,PM2.5,36-061-0056,PS 59,AQS
22-Oct-2000,36,NO2,36-061-0010,,AQS
23-Oct-2000,59,SO2,36-061-0056,PS 59,AQS
24-Oct-2000,64,PM2.5,36-061-0056,PS 59,AQS
25-Oct-2000,89,PM2.5,36-061-0010,,AQS
26-Oct-2000,155,PM2.5,36-061-0010,,AQS
27-Oct-2000,157,PM2.5,36-061-0056,PS 59,AQS
28-Oct-2000,66,NO2,36-061-0010,,AQS
29-Oct-2000,31,Ozone,36-061-0063,,AQS
30-Oct-2000,37,NO2,36-061-0056,PS 59,AQS
31-Oct-2000,36,NO2,36-061-0010,,AQS
1-Nov-2000,40,NO2,36-061-0010,,AQS
2-Nov-2000,41,NO2,36-061-0010,,AQS
3-Nov-2000,63,NO2,36-061-0056,PS 59,AQS
4-Nov-2000,66,PM2.5,36-061-0010,,AQS
5-Nov-2000,30,PM2.5,36-061-0056,PS 59,AQS
6-Nov-2000,38,NO2,36-061-0056,PS 59,AQS
7-Nov-2000,42,PM2.5,36-061-0010,,AQS
8-Nov-2000,73,PM2.5,36-061-0010,,AQS
9-Nov-2000,87,PM2.5,36-061-0010,,AQS
10-Nov-2000,39,NO2,36-061-0010,,AQS
11-Nov-2000,23,PM2.5,36-061-0056,PS 59,AQS
12-Nov-2000,25,PM2.5,36-061-0010,,AQS
13-Nov-2000,60,PM2.5,36-061-0010,,AQS
14-Nov-2000,67,PM2.5,36-061-0056,PS 59,AQS
15-Nov-2000,62,SO2,36-061-0010,,AQS
16-Nov-2000,70,PM2.5,36-061-0010,,AQS
17-Nov-2000,71,PM2.5,36-061-0056,PS 59,AQS
18-Nov-2000,61,SO2,36-061-0010,,AQS
19-Nov-2000,79,PM2.5,36-061-0010,,AQS
20-Nov-2000,93,PM2.5,36-061-0056,PS 59,AQS
21-Nov-2000,63,PM2.5,36-061-0010,,AQS
22-Nov-2000,57,SO2,36-061-0010,,AQS
23-Nov-2000,35,PM2.5,36-061-0056,PS 59,AQS
24-Nov-2000,72,SO2,36-061-0010,,AQS
25-Nov-2000,60,PM2.5,36-061-0010,,AQS
26-Nov-2000,52,PM2.5,36-061-0056,PS 59,AQS
27-Nov-2000,59,SO2,36-061-0056,PS 59,AQS
28-Nov-2000,68,PM2.5,36-061-0010,,AQS
29-Nov-2000,76,PM2.5,36-061-0056,PS 59,AQS
30-Nov-2000,52,PM2.5,36-061-0010,,AQS
1-Dec-2000,37,NO2,36-061-0056,PS 59,AQS
2-Dec-2000,36,NO2,36-061-0010,,AQS
3-Dec-2000,43,SO2,36-061-0010,,AQS
4-Dec-2000,71,SO2,36-061-0010,,AQS
5-Dec-2000,96,SO2,36-061-0056,PS 59,AQS
6-Dec-2000,40,PM2.5,36-061-0010,,AQS
7-Dec-2000,69,SO2,36-061-0010,,AQS
8-Dec-2000,88,PM2.5,36-061-0056,PS 59,AQS
9-Dec-2000,70,PM2.5,36-061-0010,,AQS
10-Dec-2000,62,SO2,36-061-0010,,AQS
11-Dec-2000,128,PM2.5,36-061-0010,,AQS
12-Dec-2000,52,PM2.5,36-061-0010,,AQS
13-Dec-2000,62,SO2,36-061-0010,,AQS
14-Dec-2000,66,PM2.5,36-061-0056,PS 59,AQS
15-Dec-2000,64,SO2,36-061-0010,,AQS
16-Dec-2000,57,PM2.5,36-061-0010,,AQS
17-Dec-2000,48,PM2.5,36-061-0056,PS 59,AQS
18-Dec-2000,62,PM2.5,36-061-0010,,AQS
19-Dec-2000,85,PM2.5,36-061-0010,,AQS
20-Dec-2000,78,PM2.5,36-061-0056,PS 59,AQS
21-Dec-2000,74,PM2.5,36-061-0010,,AQS
22-Dec-2000,94,SO2,36-061-0056,PS 59,AQS
23-Dec-2000,62,PM2.5,36-061-0056,PS 59,AQS
24-Dec-2000,78,PM2.5,36-061-0010,,AQS
25-Dec-2000,34,SO2,36-061-0010,,AQS
26-Dec-2000,54,SO2,36-061-0010,,AQS
27-Dec-2000,74,SO2,36-061-0010,,AQS
28-Dec-2000,52,PM2.5,36-061-0010,,AQS
29-Dec-2000,59,PM2.5,36-061-0056,PS 59,AQS
30-Dec-2000,60,PM2.5,36-061-0010,,AQS
31-Dec-2000,54,SO2,36-061-0010,,AQS
1-Jan-2001,44,PM2.5,36-061-0056,PS 59,AQS
2-Jan-2001,51,PM2.5,36-061-0010,,AQS
3-Jan-2001,84,PM2.5,36-061-0010,,AQS
4-Jan-2001,95,PM2.5,36-061-0056,PS 59,AQS
5-Jan-2001,90,PM2.5,36-061-0010,,AQS
6-Jan-2001,74,PM2.5,36-061-0010,,AQS
7-Jan-2001,86,PM2.5,36-061-0010,,AQS
8-Jan-2001,80,PM2.5,36-061-0010,,AQS
9-Jan-2001,61,PM2.5,36-061-0010,,AQS
10-Jan-2001,62,PM2.5,36-061-0056,PS 59,AQS
11-Jan-2001,89,SO2,36-061-0056,PS 59,AQS
12-Jan-2001,52,NO2,36-061-0010,,AQS
13-Jan-2001,86,SO2,36-061-0056,PS 59,AQS
14-Jan-2001,125,PM2.5,36-061-0010,,AQS
15-Jan-2001,77,SO2,36-061-0010,,AQS
16-Jan-2001,83,PM2.5,36-061-0056,PS 59,AQS
17-Jan-2001,72,PM2.5,36-061-0010,,AQS
18-Jan-2001,56,PM2.5,36-061-0010,,AQS
19-Jan-2001,66,PM2.5,36-061-0010,,AQS
20-Jan-2001,61,PM2.5,36-061-0010,,AQS
21-Jan-2001,67,SO2,36-061-0010,,AQS
22-Jan-2001,84,PM2.5,36-061-0062,CANAL STREET,AQS
23-Jan-2001,127,PM2.5,36-061-0010,,AQS
24-Jan-2001,121,PM2.5,36-061-0010,,AQS
25-Jan-2001,92,PM2.5,36-061-0062,CANAL STREET,AQS
26-Jan-2001,66,SO2,36-061-0056,PS 59,AQS
27-Jan-2001,78,PM2.5,36-061-0010,,AQS
28-Jan-2001,58,PM2.5,36-061-0056,PS 59,AQS
29-Jan-2001,79,PM2.5,36-061-0010,,AQS
30-Jan-2001,77,PM2.5,36-061-0010,,AQS
31-Jan-2001,101,SO2,36-061-0056,PS 59,AQS
1-Feb-2001,71,PM2.5,36-061-0010,,AQS
2-Feb-2001,71,PM2.5,36-061-0010,,AQS
3-Feb-2001,40,PM2.5,36-061-0056,PS 59,AQS
4-Feb-2001,57,PM2.5,36-061-0010,,AQS
5-Feb-2001,66,PM2.5,36-061-0010,,AQS
6-Feb-2001,85,PM2.5,36-061-0056,PS 59,AQS
7-Feb-2001,61,PM2.5,36-061-0010,,AQS
8-Feb-2001,73,PM2.5,36-061-0010,,AQS
9-Feb-2001,108,PM2.5,36-061-0056,PS 59,AQS
10-Feb-2001,44,NO2,36-061-0056,PS 59,AQS
11-Feb-2001,37,NO2,36-061-0056,PS 59,AQS
12-Feb-2001,64,SO2,36-061-0056,PS 59,AQS
13-Feb-2001,81,PM2.5,36-061-0010,,AQS
14-Feb-2001,110,PM2.5,36-061-0010,,AQS
15-Feb-2001,60,PM2.5,36-061-0056,PS 59,AQS
16-Feb-2001,74,PM2.5,36-061-0010,,AQS
17-Feb-2001,54,PM2.5,36-061-0010,,AQS
18-Feb-2001,52,PM2.5,36-061-0056,PS 59,AQS
19-Feb-2001,68,PM2.5,36-061-0010,,AQS
20-Feb-2001,82,PM2.5,36-061-0010,,AQS
21-Feb-2001,62,PM2.5,36-061-0056,PS 59,AQS
22-Feb-2001,52,SO2,36-061-0056,PS 59,AQS
23-Feb-2001,74,PM2.5,36-061-0010,,AQS
24-Feb-2001,63,PM2.5,36-061-0056,PS 59,AQS
25-Feb-2001,58,PM2.5,36-061-0010,,AQS
26-Feb-2001,54,PM2.5,36-061-0010,,AQS
27-Feb-2001,65,PM2.5,36-061-0056,PS 59,AQS
28-Feb-2001,44,NO2,36-061-0056,PS 59,AQS
1-Mar-2001,58,PM2.5,36-061-0010,,AQS
2-Mar-2001,93,PM2.5,36-061-0056,PS 59,AQS
3-Mar-2001,64,SO2,36-061-0056,PS 59,AQS
4-Mar-2001,60,PM2.5,36-061-0010,,AQS
5-Mar-2001,52,PM2.5,36-061-0062,CANAL STREET,AQS
6-Mar-2001,42,NO2,36-061-0056,PS 59,AQS
7-Mar-2001,47,NO2,36-061-0056,PS 59,AQS
8-Mar-2001,69,PM2.5,36-061-0056,PS 59,AQS
9-Mar-2001,65,PM2.5,36-061-0010,,AQS
10-Mar-2001,57,PM2.5,36-061-0010,,AQS
11-Mar-2001,69,PM2.5,36-061-0056,PS 59,AQS
12-Mar-2001,84,SO2,36-061-0010,,AQS
13-Mar-2001,79,PM2.5,36-061-0010,,AQS
14-Mar-2001,60,PM2.5,36-061-0056,PS 59,AQS
15-Mar-2001,61,NO2,36-061-0010,,AQS
16-Mar-2001,73,PM2.5,36-061-0010,,AQS
17-Mar-2001,75,PM2.5,36-061-0056,PS 59,AQS
18-Mar-2001,40,NO2,36-061-0056,PS 59,AQS
19-Mar-2001,49,NO2,36-061-0056,PS 59,AQS
20-Mar-2001,59,SO2,36-061-0056,PS 59,AQS
21-Mar-2001,60,SO2,36-061-0056,PS 59,AQS
22-Mar-2001,46,NO2,36-061-0056,PS 59,AQS
23-Mar-2001,54,NO2,36-061-0056,PS 59,AQS
24-Mar-2001,55,PM2.5,36-061-0010,,AQS
25-Mar-2001,40,NO2,36-061-0056,PS 59,AQS
26-Mar-2001,70,PM2.5,36-061-0056,PS 59,AQS
27-Mar-2001,42,NO2,36-061-0056,PS 59,AQS
28-Mar-2001,58,PM2.5,36-061-0010,,AQS
29-Mar-2001,87,PM2.5,36-061-0056,PS 59,AQS
30-Mar-2001,50,SO2,36-061-0056,PS 59,AQS
31-Mar-2001,48,PM2.5,36-061-0010,,AQS
1-Apr-2001,72,PM2.5,36-061-0056,PS 59,AQS
2-Apr-2001,61,PM2.5,36-061-0010,,AQS
3-Apr-2001,60,PM2.5,36-061-0010,,AQS
4-Apr-2001,60,NO2,36-061-0010,,AQS
5-Apr-2001,67,NO2,36-061-0010,,AQS
6-Apr-2001,89,PM2.5,36-061-0010,,AQS
7-Apr-2001,77,PM2.5,36-061-0056,PS 59,AQS
8-Apr-2001,53,PM2.5,36-061-0010,,AQS
9-Apr-2001,112,PM2.5,36-061-0010,,AQS
10-Apr-2001,56,PM2.5,36-061-0056,PS 59,AQS
11-Apr-2001,45,PM2.5,36-061-0010,,AQS
12-Apr-2001,68,PM2.5,36-061-0010,,AQS
13-Apr-2001,66,PM2.5,36-061-0056,PS 59,AQS
14-Apr-2001,52,NO2,36-061-0056,PS 59,AQS
15-Apr-2001,51,Ozone,36-061-0063,,AQS
16-Apr-2001,49,NO2,36-061-0056,PS 59,AQS
17-Apr-2001,55,PM2.5,36-061-0010,,AQS
18-Apr-2001,46,NO2,36-061-0056,PS 59,AQS
19-Apr-2001,58,NO2,36-061-0056,PS 59,AQS
20-Apr-2001,77,Ozone,36-061-0063,,AQS
21-Apr-2001,83,PM2.5,36-061-0010,,AQS
22-Apr-2001,85,PM2.5,36-061-0056,PS 59,AQS
23-Apr-2001,100,Ozone,36-061-0063,,AQS
24-Apr-2001,67,PM2.5,36-061-0010,,AQS
25-Apr-2001,55,NO2,36-061-0010,,AQS
26-Apr-2001,53,NO2,36-061-0010,,AQS
27-Apr-2001,67,NO2,36-061-0010,,AQS
28-Apr-2001,47,Ozone,36-061-0063,,AQS
29-Apr-2001,49,Ozone,36-061-0063,,AQS
30-Apr-2001,74,Ozone,36-061-0063,,AQS
1-May-2001,122,Ozone,36-061-0063,,AQS
2-May-2001,129,Ozone,36-061-0063,,AQS
3-May-2001,172,Ozone,36-061-0063,,AQS
4-May-2001,177,Ozone,36-061-0063,,AQS
5-May-2001,84,Ozone,36-061-0063,,AQS
6-May-2001,33,Ozone,36-061-0063,,AQS
7-May-2001,39,Ozone,36-061-0063,,AQS
8-May-2001,40,Ozone,36-061-0063,,AQS
9-May-2001,87,Ozone,36-061-0063,,AQS
10-May-2001,65,PM2.5,36-061-0062,CANAL STREET,AQS
11-May-2001,150,Ozone,36-061-0063,,AQS
12-May-2001,112,Ozone,36-061-0063,,AQS
13-May-2001,41,Ozone,36-061-0063,,AQS
14-May-2001,39,Ozone,36-061-0063,,AQS
15-May-2001,44,Ozone,36-061-0063,,AQS
16-May-2001,47,SO2,36-061-0056,PS 59,AQS
17-May-2001,49,PM2.5,36-061-0010,,AQS
18-May-2001,45,PM2.5,36-061-0010,,AQS
19-May-2001,81,PM2.5,36-061-0056,PS 59,AQS
20-May-2001,36,PM2.5,36-061-0010,,AQS
21-May-2001,45,PM2.5,36-061-0010,,AQS
22-May-2001,41,Ozone,36-061-0063,,AQS
23-May-2001,47,NO2,36-061-0010,,AQS
24-May-2001,42,NO2,36-061-0010,,AQS
25-May-2001,53,PM2.5,36-061-0056,PS 59,AQS
26-May-2001,39,NO2,36-061-0010,,AQS
27-May-2001,67,Ozone,36-061-0063,,AQS
28-May-2001,64,Ozone,36-061-0063,,AQS
29-May-2001,63,NO2,36-061-0010,,AQS
30-May-2001,39,NO2,36-061-0010,,AQS
31-May-2001,48,NO2,36-061-0010,,AQS
1-Jun-2001,77,Ozone,36-061-0063,,AQS
2-Jun-2001,42,NO2,36-061-0010,,AQS
3-Jun-2001,54,PM2.5,36-061-0062,CANAL STREET,AQS
4-Jun-2001,48,NO2,36-061-0010,,AQS
5-Jun-2001,46,NO2,36-061-0010,,AQS
6-Jun-2001,52,PM2.5,36-061-0062,CANAL STREET,AQS
7-Jun-2001,60,NO2,36-061-0010,,AQS
8-Jun-2001,57,NO2,36-061-0010,,AQS
9-Jun-2001,64,NO2,36-061-0010,,AQS
10-Jun-2001,87,Ozone,36-061-0063,,AQS
11-Jun-2001,112,Ozone,36-061-0063,,AQS
12-Jun-2001,154,Ozone,36-061-0063,,AQS
13-Jun-2001,65,NO2,36-061-0010,,AQS
14-Jun-2001,72,SO2,36-061-0056,PS 59,AQS
15-Jun-2001,71,PM2.5,36-061-0056,PS 59,AQS
16-Jun-2001,28,Ozone,36-061-0063,,AQS
17-Jun-2001,49,Ozone,36-061-0063,,AQS
18-Jun-2001,101,Ozone,36-061-0063,,AQS
19-Jun-2001,201,Ozone,36-061-0063,,AQS
20-Jun-2001,201,Ozone,36-061-0063,,AQS
21-Jun-2001,85,PM2.5,36-061-0062,CANAL STREET,AQS
22-Jun-2001,34,Ozone,36-061-0063,,AQS
23-Jun-2001,40,Ozone,36-061-0063,,AQS
24-Jun-2001,35,PM2.5,36-061-0056,PS 59,AQS
25-Jun-2001,80,Ozone,36-061-0063,,AQS
26-Jun-2001,143,Ozone,36-061-0063,,AQS
27-Jun-2001,129,Ozone,36-061-0063,,AQS
28-Jun-2001,133,Ozone,36-061-0063,,AQS
29-Jun-2001,129,Ozone,36-061-0063,,AQS
30-Jun-2001,169,Ozone,36-061-0063,,AQS
1-Jul-2001,93,Ozone,36-061-0063,,AQS
2-Jul-2001,33,NO2,36-061-0056,PS 59,AQS
3-Jul-2001,67,Ozone,36-061-0063,,AQS
4-Jul-2001,50,Ozone,36-061-0063,,AQS
5-Jul-2001,64,Ozone,36-061-0063,,AQS
6-Jul-2001,38,NO2,36-061-0056,PS 59,AQS
7-Jul-2001,133,Ozone,36-061-0063,,AQS
8-Jul-2001,50,NO2,36-061-0056,PS 59,AQS
9-Jul-2001,151,Ozone,36-061-0063,,AQS
10-Jul-2001,151,Ozone,36-061-0063,,AQS
11-Jul-2001,56,SO2,36-061-0056,PS 59,AQS
12-Jul-2001,40,PM2.5,36-061-0062,CANAL STREET,AQS
13-Jul-2001,35,NO2,36-061-0056,PS 59,AQS
14-Jul-2001,33,Ozone,36-061-0063,,AQS
15-Jul-2001,37,Ozone,36-061-0063,,AQS
16-Jul-2001,77,Ozone,36-061-0063,,AQS
17-Jul-2001,93,Ozone,36-061-0063,,AQS
18-Jul-2001,80,PM2.5,36-061-0056,PS 59,AQS
19-Jul-2001,39,NO2,36-061-0056,PS 59,AQS
20-Jul-2001,57,NO2,36-061-0056,PS 59,AQS
21-Jul-2001,143,Ozone,36-061-0063,,AQS
22-Jul-2001,100,Ozone,36-061-0063,,AQS
23-Jul-2001,43,NO2,36-061-0056,PS 59,AQS
24-Jul-2001,122,Ozone,36-061-0063,,AQS
25-Jul-2001,76,NO2,36-061-0056,PS 59,AQS
26-Jul-2001,47,NO2,36-061-0056,PS 59,AQS
27-Jul-2001,50,NO2,36-061-0056,PS 59,AQS
28-Jul-2001,47,NO2,36-061-0056,PS 59,AQS
29-Jul-2001,34,NO2,36-061-0056,PS 59,AQS
30-Jul-2001,51,NO2,36-061-0056,PS 59,AQS
31-Jul-2001,55,NO2,36-061-0056,PS 59,AQS
1-Aug-2001,140,Ozone,36-061-0063,,AQS
